pickup_longitude,pickup_latitude
-73.995316,40.748035
-74.006775,40.743977
-73.986259,40.720497
-73.982079,40.761822
-73.986877,40.719368
-73.978539,40.729683
-73.993263,40.738018
-73.997704,40.720734
-73.989204,40.731556
-73.987991,40.720367
-74.002632,40.728565
-73.992424,40.715176
-73.982796,40.722717
-73.997093,40.720615
-73.987007,40.720879
-73.988068,40.764671
-73.988159,40.722099
-73.986496,40.761654
-73.997536,40.721127
-74.005402,40.726418
0,0
-73.99086,40.766071
-73.986328,40.755474
-74.004158,40.742859
-73.910599,40.850094
-73.982964,40.722816
-73.96785,40.752728
-73.964767,40.75602
-73.984245,40.728863
-73.997574,40.713951
-74.002312,40.739845
-73.996284,40.759727
-73.988647,40.722717
-73.992294,40.721333
-73.990829,40.734676
-73.980919,40.764191
-73.9897,40.701202
-73.986656,40.748672
-73.999863,40.728523
-73.957748,40.717781
-73.991264,40.749767
-73.956451,40.718983
-73.973564,40.747696
-73.978737,40.728436
-73.951775,40.773697
-73.989525,40.741638
-73.946854,40.780205
-73.991081,40.765903
-73.977158,40.779621
-74.005074,40.720432
-73.922272,40.77211
-73.962692,40.799171
-73.98735,40.738823
-74.004639,40.741936
-73.87352,40.773914
-73.982918,40.730824
-74.002098,40.750538
-73.980843,40.738075
-73.989853,40.756989
-73.987762,40.721203
0,0
-74.006645,40.744217
-73.983284,40.726501
-73.989807,40.723362
-74.0047,40.723694
0,0
-73.993927,40.754047
-73.988434,40.764267
-73.989845,40.729473
-73.991592,40.726269
-73.984093,40.732014
-73.974487,40.746788
-73.952225,40.777119
-74.003761,40.719761
-73.977654,40.761196
-73.988144,40.731972
-73.996902,40.762791
-73.961746,40.77956
-74.000191,40.74292
-74.005791,40.717926
0,0
-73.989616,40.757286
-73.98877,40.737068
-74.000038,40.745872
-73.910126,40.769547
-73.987053,40.756252
-73.863625,40.769798
-73.991577,40.749912
-73.961891,40.795578
-73.955894,40.7822
-73.977745,40.753052
-73.951019,40.794243
-73.972267,40.7813
-73.983078,40.762566
-73.982597,40.777126
-73.958939,40.772568
-73.999786,40.728497
-73.982574,40.766472
-73.996384,40.759964
-73.9851,40.727821
-73.951248,40.770737
-74.003815,40.725719
-74.004288,40.742283
-73.861534,40.889069
-73.980858,40.769604
-73.993713,40.721054
-74.00824,40.745331
-73.955284,40.773571
-73.973572,40.764465
-74.001205,40.757095
-73.968117,40.792263
-73.992798,40.750027
-73.974205,40.746998
-73.965019,40.756443
-73.984039,40.737785
-73.985229,40.759113
-73.95269,40.776871
-73.97863,40.750481
-73.981201,40.679966
-73.991432,40.750172
-73.952934,40.772007
-73.973595,40.751225
-73.986549,40.699253
-73.957657,40.717896
-73.962837,40.717224
-74.007919,40.723305
-73.987991,40.722656
-73.980087,40.745541
-73.932816,40.703934
-73.971733,40.786945
-73.98185,40.779575
-73.986801,40.721371
-73.987801,40.759342
-73.966248,40.770737
-73.920479,40.797752
-73.985146,40.762131
-74.010498,40.718819
-73.950851,40.77898
-73.989067,40.721546
-73.956268,40.781647
-73.977943,40.733662
-73.975967,40.789005
-73.937523,40.758148
-73.874535,40.774052
-73.995911,40.759304
-73.946648,40.784912
-73.9935,40.75592
-73.952927,40.706696
-73.992851,40.724216
-73.982101,40.736298
-73.987404,40.721798
-73.954414,40.789738
-73.959206,40.767597
-73.994659,40.724766
-73.998787,40.744808
-73.992485,40.748802
-73.948914,40.772968
-74.002258,40.71909
-73.98111,40.733372
-73.980461,40.742508
-73.962456,40.77655
-73.98996,40.761398
-73.977287,40.788631
-73.959023,40.772091
-73.964081,40.806328
-73.985924,40.755444
-73.975403,40.789726
0,0
-73.98111,40.782059
-73.991394,40.750149
-73.972687,40.756611
-73.972542,40.796379
-73.981934,40.778011
-73.977211,40.726532
-73.942551,40.81163
-73.996239,40.744396
-74.009232,40.712608
-73.988602,40.721542
-73.99308,40.722584
-73.967293,40.76926
-73.989555,40.755928
-73.973923,40.748001
-73.989891,40.757011
-73.99556,40.759426
-73.96933,40.76675
-74.005486,40.748272
-73.960342,40.762165
-74.000824,40.717007
-73.979477,40.771362
-73.979454,40.746723
-74.002838,40.760517
-73.981964,40.753433
-73.957771,40.773598
-73.990486,40.766548
-73.987717,40.732716
-73.96991,40.762516
-73.9869,40.761589
-73.979065,40.759159
-73.984657,40.754742
-73.81144,40.763016
-73.996155,40.767372
-73.95945,40.716217
-73.996849,40.723026
-73.995789,40.759808
-73.982323,40.766514
-73.976059,40.754833
-74.002045,40.733692
-73.991409,40.723042
-73.986343,40.733948
-73.999664,40.714417
-73.973671,40.754944
-73.98687,40.747707
-73.988747,40.718884
-73.986046,40.726425
-73.956955,40.762421
-74.006706,40.743465
-73.979439,40.784378
-74.00032,40.729984
-73.884262,40.747471
-73.999275,40.761364
-74.005051,40.741066
-73.782013,40.644753
-73.999603,40.731049
-73.957787,40.717796
-74.002892,40.733299
-73.996849,40.723026
-73.997604,40.763863
-73.980385,40.759781
-73.97879,40.724136
0,0
-73.992134,40.755379
-73.998123,40.740509
-73.96537,40.761059
-73.958122,40.713718
-73.98806,40.72271
-73.979378,40.723228
-73.999336,40.733517
-74.000603,40.727173
-73.951912,40.769199
-73.995506,40.75296
-73.973518,40.763599
-73.989052,40.743298
-73.967598,40.756233
-74.006699,40.738152
-73.983963,40.721088
-73.983032,40.764576
-73.9515,40.782269
-73.967995,40.768665
-73.964134,40.792538
-73.975731,40.7491
-73.974457,40.746269
-73.971977,40.762878
-73.983803,40.743233
-73.978409,40.765896
-74.005836,40.739502
-73.992126,40.729885
-73.995995,40.767231
-73.986946,40.758862
-73.893707,40.747707
-73.988068,40.748459
-73.929779,40.767326
-74.000381,40.73011
-73.963936,40.761326
-74.009758,40.714073
-74.000153,40.732853
-73.987244,40.691673
-73.987808,40.724197
-73.899117,40.740471
-73.990067,40.719196
-73.98526,40.723694
-73.990875,40.717991
-73.963066,40.763454
-73.981895,40.763424
-73.972404,40.786316
-73.963905,40.765224
-73.990067,40.732967
-73.984138,40.746597
-73.957672,40.773907
-73.972054,40.757042
-73.966454,40.753635
-73.873016,40.774021
-73.97229,40.746586
-74.006737,40.731556
-73.951889,40.769321
-73.86277,40.769131
-73.998856,40.764526
-73.95195,40.769367
-73.919418,40.743374
-73.991364,40.746399
-73.974388,40.74892
-73.989189,40.747997
-73.982216,40.775429
-73.99511,40.759991
-73.978745,40.73119
-73.979645,40.780945
-73.986839,40.726585
-74.013947,40.70483
-73.921951,40.755386
-74.004364,40.747719
-73.989761,40.719147
-73.988701,40.769302
-73.951271,40.785385
-73.94902,40.803013
-74.00074,40.757904
-73.969971,40.784622
-73.954803,40.769821
-73.952461,40.784264
-73.969986,40.785625
-73.907944,40.745384
-73.991051,40.751324
-73.976845,40.758343
-73.99691,40.748966
-74.000893,40.757954
-74.008598,40.735245
-73.985703,40.759735
-73.981445,40.7687
-73.97683,40.75528
-73.979126,40.781868
-73.995636,40.724876
-73.947433,40.776314
-74.000443,40.735455
-73.93766,40.804577
-73.988884,40.754524
-73.963501,40.767887
-73.977547,40.784176
-73.95266,40.780685
-74.007156,40.734303
-73.99987,40.7197
-73.982948,40.781906
-73.986137,40.759266
-73.962624,40.773071
-73.991722,40.756607
-73.95182,40.775311
-73.984978,40.768093
-73.930077,40.754387
-73.978348,40.757336
-73.979347,40.765091
-73.958,40.776337
-73.98053,40.68766
-73.990463,40.766563
-74.003265,40.74728
-73.972015,40.763645
-74.003098,40.743206
-73.992737,40.758144
-73.987259,40.776154
-73.782051,40.644684
-74.005867,40.737541
-73.984764,40.724346
-73.96743,40.7565
-73.988312,40.733616
-73.992882,40.724262
-73.986053,40.755566
-73.919197,40.765923
-73.982681,40.731232
-74.003143,40.727829
-73.964874,40.689865
-74.008957,40.713776
-74.000687,40.732361
-73.781898,40.644718
-73.989243,40.743061
-73.781113,40.645081
-73.979935,40.726837
-74.001564,40.720917
-73.978989,40.73608
-73.996223,40.738098
-73.988258,40.764107
-73.979538,40.727448
-73.98941,40.726276
-73.78196,40.644844
0,0
-73.993553,40.757206
-73.988945,40.74868
-73.947098,40.780041
-73.988533,40.779072
-74.015465,40.711128
-73.99765,40.75658
-74.008995,40.730785
-73.950943,40.786064
-73.989517,40.772701
-73.8731,40.773911
-73.950424,40.777473
-73.991821,40.739506
-73.981697,40.749386
-74.012764,40.702171
-73.957222,40.780735
-73.972916,40.756645
-73.958817,40.774544
-73.9869,40.761265
-73.95121,40.778755
-73.980446,40.770222
-73.873085,40.773933
-73.958832,40.768654
-73.966942,40.78434
-73.988083,40.718903
-73.981377,40.780914
-74.002563,40.728397
-73.955772,40.764229
-74.009636,40.706707
-73.777573,40.644794
-73.973244,40.756813
-74.014923,40.716454
-73.977219,40.787727
-73.966194,40.764648
-73.963356,40.777397
-73.931435,40.703655
-73.988167,40.759621
-73.776772,40.645103
-73.958023,40.779423
-73.992844,40.713799
-73.78878,40.645191
-73.977867,40.751862
-74.003433,40.71088
-73.979866,40.784031
-74.004555,40.721527
-73.984787,40.773952
-73.990585,40.756676
-73.977036,40.764637
-73.971001,40.754841
-73.949554,40.772636
-73.98571,40.723183
-73.964699,40.755882
-73.986305,40.730335
-74.003899,40.725525
-73.985275,40.773335
-73.991959,40.726227
-73.991432,40.725353
-73.940544,40.712021
-73.996063,40.759121
-73.924706,40.74411
-74.005287,40.739983
-73.990723,40.745495
-73.992981,40.729874
-73.980438,40.730492
-74.007889,40.740238
-74.001572,40.730762
-73.978951,40.74493
-73.99369,40.721115
-73.987022,40.74052
-73.997643,40.763931
-73.921944,40.755421
-73.973511,40.754677
-73.974754,40.787643
-73.967659,40.756893
-73.95134,40.771862
-73.988159,40.76453
-73.962929,40.680897
-73.9916,40.765182
-73.978889,40.783344
-73.979042,40.766865
-73.97422,40.756207
-73.969475,40.768654
-73.954056,40.781521
-73.953255,40.788609
-73.988708,40.777786
-73.981163,40.781818
0,0
-73.984856,40.728329
-73.953384,40.791191
-73.982185,40.756432
-74.003883,40.72575
-73.994804,40.753315
-73.973,40.743271
-73.999115,40.761444
-73.978287,40.745197
-73.999619,40.722286
-74.015579,40.7104
0,0
-73.974976,40.759216
-73.974274,40.762379
-73.947929,40.774769
-73.981163,40.769161
-73.970154,40.796516
-74.000847,40.757927
-73.961632,40.776596
-73.977188,40.774471
-73.966515,40.804287
-73.958412,40.721409
-73.969643,40.753353
-73.978134,40.745846
-73.98555,40.769535
-73.954468,40.769886
-74.001213,40.731792
-73.984779,40.779308
-73.968239,40.754349
-73.967072,40.763855
-73.975121,40.790325
-73.982208,40.768375
-73.985062,40.760113
-73.965691,40.771938
-73.96666,40.804333
-73.980377,40.755135
-73.992493,40.743568
-73.975555,40.733112
-74.008102,40.739014
-73.985229,40.763004
-74.001465,40.735924
-73.983192,40.730488
-74.006821,40.743896
-74.005112,40.740921
-73.987068,40.729465
-73.997223,40.721981
-73.992668,40.723801
-74.001167,40.731544
-73.993668,40.721008
-73.97757,40.746429
-73.958496,40.760601
0,0
-73.986786,40.725452
-74.006927,40.743801
-73.988235,40.719929
-73.983238,40.749928
-74.000885,40.757973
-73.97155,40.749424
-73.998199,40.745438
-73.790443,40.647102
-73.944725,40.779491
-73.984039,40.760399
-73.98333,40.781361
-73.996895,40.763065
-73.970253,40.756226
-73.976997,40.787563
-73.995247,40.728039
-73.986557,40.669369
-73.988838,40.734085
-73.974106,40.731178
-74.006226,40.714039
-73.997581,40.721096
-73.986809,40.76125
-73.958099,40.815384
-73.973076,40.76387
-73.978149,40.778702
-74.015923,40.71101
-73.950752,40.779926
-73.950005,40.795784
-73.966103,40.804863
-73.973152,40.758469
-73.988937,40.736637
-73.983353,40.744705
-73.991302,40.760235
-73.983253,40.738869
-73.981438,40.780781
-73.960579,40.76701
-74.004662,40.707031
-73.983002,40.769028
-74.005432,40.727589
-73.977585,40.746437
-73.978989,40.736439
-74.001701,40.730701
-73.974426,40.778461
-73.980583,40.765121
-73.9524,40.803413
-73.991814,40.743431
-73.991104,40.745071
-73.988914,40.741367
-73.962784,40.769592
-74.009972,40.712173
-73.995255,40.739979
-73.977196,40.762436
-74.001251,40.752018
-73.996475,40.693432
-74.006432,40.733238
-73.9907,40.734806
-73.945358,40.802246
0,0
-73.98288,40.777351
-73.964508,40.758217
-73.996346,40.738056
-73.981415,40.7691
-73.95417,40.767307
-73.966972,40.792835
-73.937607,40.812981
-74.009789,40.712929
-73.87291,40.774067
-73.992157,40.743332
-73.987381,40.724846
-73.993942,40.741699
-73.947975,40.779026
-74.010162,40.712345
-73.965759,40.765476
-73.981979,40.736526
-73.98037,40.785374
-73.991768,40.754753
-73.996445,40.732197
-73.954803,40.769478
-73.979675,40.781216
-73.872948,40.774124
-73.955994,40.779289
-73.974335,40.762806
-73.975594,40.752544
-73.982346,40.735249
-73.982803,40.735199
-73.985291,40.757359
-73.971474,40.754002
-73.987823,40.754047
-74.001228,40.72757
-73.968399,40.758347
-73.992424,40.730427
-73.964165,40.767738
-73.946411,40.772728
-73.992126,40.764248
-73.955154,40.769081
-74.005875,40.745342
-73.972717,40.793564
-73.970642,40.788513
-73.991669,40.73114
-73.964149,40.761299
-73.992584,40.743206
-73.970741,40.798977
-73.994949,40.75552
-73.920532,40.743649
-73.990845,40.75663
-73.966484,40.759899
-73.973,40.743271
-73.973839,40.758022
-73.997154,40.722137
-73.994514,40.741516
-73.97953,40.74649
-73.975945,40.77631
-74.005074,40.740898
-73.956444,40.714176
-73.952049,40.7812
-73.996368,40.73793
-74.00489,40.729809
-73.988075,40.75452
-73.993317,40.719948
-73.958855,40.716721
-73.998528,40.75695
-73.992088,40.759056
-73.970627,40.749149
-73.98513,40.744469
-73.963425,40.769604
-74.002861,40.76033
-74.00663,40.731014
-73.963326,40.764423
-73.979553,40.742767
-73.982452,40.723309
-73.804657,40.650089
-73.982697,40.723381
-73.978477,40.746571
-73.979691,40.781231
-73.946457,40.772728
-73.983269,40.756737
-74.011086,40.728298
-73.987709,40.73864
-74.003731,40.722507
-73.971054,40.782997
-73.973885,40.751766
-73.991547,40.756454
-73.954346,40.774303
-73.99015,40.762501
-73.951561,40.769932
-73.990463,40.746208
-73.973747,40.779564
-73.973068,40.795429
-74.009789,40.722054
-73.965965,40.768127
-73.991493,40.750195
-73.99144,40.750179
-73.997795,40.756409
-73.977928,40.730007
-73.956001,40.775826
-73.990822,40.756607
-73.987686,40.765339
-73.982635,40.775333
-73.907463,40.753597
-73.966118,40.768082
0,0
-73.981934,40.736599
-73.961708,40.720963
-73.981422,40.763981
-73.998329,40.726372
-73.971191,40.795647
-73.99498,40.760612
-74.005142,40.728653
-73.990601,40.740677
-73.947578,40.771076
-73.984673,40.744621
-73.989189,40.721348
-74.00779,40.723164
0,0
-73.965073,40.79174
-73.986244,40.750443
-73.997917,40.745975
-73.982651,40.767658
-73.977333,40.774422
-73.988739,40.748577
-73.98468,40.769444
-73.976074,40.789448
-73.96225,40.768013
-73.990952,40.728363
-73.981499,40.782295
-73.95842,40.778187
-73.991089,40.755562
-74.014786,40.716366
-73.998863,40.723011
-74.002022,40.737827
-73.956017,40.778728
-73.977966,40.786526
-73.97905,40.762352
-73.953552,40.767731
-73.974251,40.782784
-73.993332,40.752476
-73.786369,40.641548
-73.872932,40.774105
-73.872948,40.774044
-73.988945,40.775242
-73.863144,40.769646
-73.954697,40.769817
-73.985596,40.717533
-73.953003,40.771843
-73.989189,40.747997
-73.987801,40.745705
-73.979118,40.762524
-73.991531,40.756817
-73.976242,40.757397
-73.954926,40.777336
-73.976265,40.748871
0,0
-73.962372,40.767651
-73.992462,40.743393
-73.982246,40.772598
-73.98526,40.757061
-73.975502,40.755913
-73.968246,40.755913
-73.979103,40.777721
-73.885284,40.773064
-73.871086,40.773796
0,0
-73.981689,40.736713
-73.985512,40.723343
-73.998886,40.760616
-73.992821,40.756706
-73.996574,40.737251
-73.948952,40.777431
-74.002693,40.718246
-73.955208,40.788689
-73.949074,40.828453
-73.980858,40.78233
-73.976669,40.760738
-73.913391,40.765797
-73.978401,40.685249
-73.977165,40.746876
-73.980766,40.740303
-73.958725,40.764221
-73.958374,40.779045
-73.992256,40.743816
-73.922951,40.771301
-73.776604,40.645298
-73.989021,40.735085
-73.952553,40.784168
-73.975616,40.781872
-73.992165,40.724918
-73.991623,40.744926
-73.983742,40.767487
-73.994858,40.748791
-73.980766,40.750996
-73.984245,40.767399
-74.007301,40.716026
-73.965622,40.762905
-74.001411,40.717533
-73.991486,40.738934
-73.999237,40.734772
-73.936157,40.798897
-73.969002,40.761127
-74.003532,40.747402
-73.975479,40.761959
-73.997528,40.756645
-73.946899,40.776405
-73.994499,40.759258
-73.982697,40.764282
-73.977036,40.743778
-73.976318,40.785816
-73.972237,40.756336
-73.966278,40.753944
-73.963341,40.774731
-73.972466,40.786736
-73.972862,40.752876
-73.973869,40.756432
-73.982422,40.777306
-73.954216,40.770275
-73.945282,40.786743
-73.953377,40.771442
-73.989212,40.730862
-73.970642,40.788872
-73.982384,40.727627
-73.972069,40.757107
-73.98085,40.738171
-73.97802,40.745953
-74.105057,40.655216
-73.783333,40.641857
-73.986397,40.766998
-73.853409,40.727085
-73.915123,40.764011
-73.990623,40.756458
-73.975281,40.755821
-74.007736,40.732269
-73.982063,40.772541
-73.992188,40.723946
-73.982384,40.731426
-73.982826,40.764126
-73.957382,40.77718
-74.008247,40.70557
-73.996674,40.693192
-73.956528,40.778728
-73.997177,40.721966
-73.788307,40.641514
-73.999039,40.672958
-73.962654,40.770741
-74.006813,40.735371
-73.947105,40.776299
-74.000641,40.742344
0,0
-73.985313,40.736004
-73.981171,40.764809
-73.968185,40.800171
-73.979324,40.749271
-73.942833,40.785679
-74.00238,40.734097
-73.947884,40.778641
-73.990692,40.756355
-73.964645,40.761494
-73.978935,40.784966
-73.971596,40.746498
-73.987335,40.760979
-73.979759,40.746609
-73.961105,40.661404
-73.964958,40.772629
-73.999763,40.719501
-74.009125,40.704056
-73.989014,40.7561
-73.999336,40.734051
-74.006348,40.733406
-74.007645,40.738773
-73.997688,40.756481
-73.9786,40.761753
-73.979446,40.749634
-73.996239,40.743328
-73.991386,40.760544
-73.963905,40.773766
-73.92263,40.743385
-74.004272,40.712955
-73.988754,40.670185
-73.980957,40.781708
-74.003036,40.715797
-73.990135,40.719368
-73.872795,40.773743
-73.977928,40.749092
-73.978867,40.777264
-73.928658,40.763142
-73.982208,40.732086
-73.950447,40.773113
-73.989365,40.745686
-73.953606,40.767342
-73.986069,40.743149
-73.993584,40.721191
-73.972862,40.755604
-73.958145,40.781666
-73.952332,40.77203
-73.992561,40.758411
-74.000847,40.727516
-73.786217,40.641415
-73.966721,40.757488
-73.973419,40.749668
-73.994011,40.724777
-73.982872,40.677536
-73.973198,40.749294
-73.971138,40.783073
-73.954208,40.781216
-73.937668,40.797089
-73.953865,40.770245
-74.005371,40.72739
-74.003685,40.741226
-73.972321,40.797043
-73.981216,40.73349
-73.844193,40.721783
-74.004044,40.741966
-73.972275,40.796783
-73.964005,40.808601
-73.98848,40.748112
-73.998459,40.740543
-74.003555,40.723705
-73.960541,40.762005
-73.973602,40.784481
-73.988693,40.760056
-73.778244,40.64677
-73.984955,40.759804
-73.966362,40.794762
-73.992439,40.730606
-73.970909,40.749664
-73.954475,40.773006
-73.987068,40.722557
-73.968864,40.770065
